"AveragePrice","TotalVolume","Type","Year","Region","Month"
1.2,12.4031237709724,"conventional",2016,"SouthCarolina",12
1.09,12.6249346136283,"conventional",2016,"SouthCarolina",12
1.33,12.341819145492,"conventional",2016,"SouthCarolina",11
1.34,12.4168253058456,"conventional",2016,"SouthCarolina",11
1.41,12.4501727855219,"conventional",2016,"SouthCarolina",11
1.5,12.3121612560626,"conventional",2016,"SouthCarolina",11
1.43,12.33710046934,"conventional",2016,"SouthCarolina",10
1.4,12.4701756283197,"conventional",2016,"SouthCarolina",10
1.3,12.546985401294,"conventional",2016,"SouthCarolina",10
1.32,12.4790371058043,"conventional",2016,"SouthCarolina",10
1.3,12.6148919221206,"conventional",2016,"SouthCarolina",10
1.25,12.6999454386693,"conventional",2016,"SouthCarolina",9
1.12,12.7115491080086,"conventional",2016,"SouthCarolina",9
1.08,12.7422547395331,"conventional",2016,"SouthCarolina",9
1.03,12.9478505727914,"conventional",2016,"SouthCarolina",9
1.11,12.7722496614554,"conventional",2016,"SouthCarolina",8
1.08,12.8520111257473,"conventional",2016,"SouthCarolina",8
1.11,12.8729916551332,"conventional",2016,"SouthCarolina",8
1.17,12.8011434664356,"conventional",2016,"SouthCarolina",8
1.18,12.7498403998746,"conventional",2016,"SouthCarolina",7
1.18,12.726887520184,"conventional",2016,"SouthCarolina",7
1.17,12.7250335678357,"conventional",2016,"SouthCarolina",7
1.08,12.8721219989138,"conventional",2016,"SouthCarolina",7
0.95,13.1534721816554,"conventional",2016,"SouthCarolina",7
1.07,12.8152527196939,"conventional",2016,"SouthCarolina",6
0.97,13.0208795377186,"conventional",2016,"SouthCarolina",6
1.04,12.7880321432009,"conventional",2016,"SouthCarolina",6
0.94,12.9388596581316,"conventional",2016,"SouthCarolina",6
0.97,12.9977161973186,"conventional",2016,"SouthCarolina",5
1.04,12.7471819252726,"conventional",2016,"SouthCarolina",5
0.89,12.9534287820524,"conventional",2016,"SouthCarolina",5
0.82,13.1306399320377,"conventional",2016,"SouthCarolina",5
0.76,13.2912094631663,"conventional",2016,"SouthCarolina",5
0.93,12.9481835466263,"conventional",2016,"SouthCarolina",4
1.01,12.8231390823785,"conventional",2016,"SouthCarolina",4
0.96,12.8941996460464,"conventional",2016,"SouthCarolina",4
1.05,12.7383782831103,"conventional",2016,"SouthCarolina",4
1.07,12.6604229926531,"conventional",2016,"SouthCarolina",3
1.07,12.7114948772313,"conventional",2016,"SouthCarolina",3
0.96,12.9359115266776,"conventional",2016,"SouthCarolina",3
1.06,12.6940168140697,"conventional",2016,"SouthCarolina",3
0.93,12.868106358232,"conventional",2016,"SouthCarolina",2
1.04,12.6203657717658,"conventional",2016,"SouthCarolina",2
0.91,12.7446419591981,"conventional",2016,"SouthCarolina",2
0.69,13.2942402108199,"conventional",2016,"SouthCarolina",2
1.01,12.6522358044779,"conventional",2016,"SouthCarolina",1
0.95,12.6667778972925,"conventional",2016,"SouthCarolina",1
1.05,12.5693438462536,"conventional",2016,"SouthCarolina",1
0.98,12.6836742432206,"conventional",2016,"SouthCarolina",1
1.03,12.6736810961243,"conventional",2016,"SouthCarolina",1
0.79,15.5436284974155,"conventional",2016,"SouthCentral",12
0.72,15.5172019632916,"conventional",2016,"SouthCentral",12
0.76,15.4311716521716,"conventional",2016,"SouthCentral",12
0.76,15.5354375134492,"conventional",2016,"SouthCentral",12
0.93,15.2178882240525,"conventional",2016,"SouthCentral",11
1.06,15.2387433832527,"conventional",2016,"SouthCentral",11
1.11,15.2564548621181,"conventional",2016,"SouthCentral",11
1.16,15.2540723946781,"conventional",2016,"SouthCentral",11
1.19,15.1327605873446,"conventional",2016,"SouthCentral",10
1.09,15.3145978716263,"conventional",2016,"SouthCentral",10
1.03,15.4184589408779,"conventional",2016,"SouthCentral",10
1,15.5049784659911,"conventional",2016,"SouthCentral",10
1.01,15.4262807325429,"conventional",2016,"SouthCentral",10
0.98,15.491642820441,"conventional",2016,"SouthCentral",9
0.86,15.6288128959256,"conventional",2016,"SouthCentral",9
0.82,15.6458630674386,"conventional",2016,"SouthCentral",9
0.78,15.7328215138488,"conventional",2016,"SouthCentral",9
0.84,15.5691748150917,"conventional",2016,"SouthCentral",8
0.87,15.5528231004171,"conventional",2016,"SouthCentral",8
0.94,15.4991355509944,"conventional",2016,"SouthCentral",8
0.93,15.5468025697958,"conventional",2016,"SouthCentral",8
0.98,15.4507928136386,"conventional",2016,"SouthCentral",7
0.97,15.5254237101039,"conventional",2016,"SouthCentral",7
0.94,15.5110248092094,"conventional",2016,"SouthCentral",7
0.91,15.5465404224695,"conventional",2016,"SouthCentral",7
0.91,15.6864722740853,"conventional",2016,"SouthCentral",7
0.89,15.6149521870293,"conventional",2016,"SouthCentral",6
0.89,15.6081931493173,"conventional",2016,"SouthCentral",6
0.85,15.6392999920415,"conventional",2016,"SouthCentral",6
0.83,15.6641868723199,"conventional",2016,"SouthCentral",6
0.8,15.6464399810446,"conventional",2016,"SouthCentral",5
0.72,15.7146778332203,"conventional",2016,"SouthCentral",5
0.73,15.7218073226096,"conventional",2016,"SouthCentral",5
0.72,15.8009014619085,"conventional",2016,"SouthCentral",5
0.71,15.7547549271326,"conventional",2016,"SouthCentral",5
0.7,15.7461484692511,"conventional",2016,"SouthCentral",4
0.71,15.7111914388365,"conventional",2016,"SouthCentral",4
0.73,15.6740356243665,"conventional",2016,"SouthCentral",4
0.74,15.6326955483753,"conventional",2016,"SouthCentral",4
0.77,15.6954815589858,"conventional",2016,"SouthCentral",3
0.77,15.6523662023746,"conventional",2016,"SouthCentral",3
0.79,15.589458392654,"conventional",2016,"SouthCentral",3
0.78,15.5816353946655,"conventional",2016,"SouthCentral",3
0.77,15.555706536656,"conventional",2016,"SouthCentral",2
0.82,15.446394337033,"conventional",2016,"SouthCentral",2
0.7,15.6639035862831,"conventional",2016,"SouthCentral",2
0.7,15.844495008173,"conventional",2016,"SouthCentral",2
0.79,15.5819751933031,"conventional",2016,"SouthCentral",1
0.94,15.1760360581087,"conventional",2016,"SouthCentral",1
0.81,15.5622086825762,"conventional",2016,"SouthCentral",1
0.84,15.5467484973534,"conventional",2016,"SouthCentral",1
0.79,15.5549144266521,"conventional",2016,"SouthCentral",1
0.94,15.1298008210805,"conventional",2016,"Southeast",12
0.96,15.0432242802116,"conventional",2016,"Southeast",12
1.21,14.7893686198385,"conventional",2016,"Southeast",12
0.99,15.1870765370028,"conventional",2016,"Southeast",12
1.39,14.6943923558616,"conventional",2016,"Southeast",11
1.38,14.7977506615082,"conventional",2016,"Southeast",11
1.37,14.8522101195228,"conventional",2016,"Southeast",11
1.44,14.7675559454559,"conventional",2016,"Southeast",11
1.44,14.7328242184685,"conventional",2016,"Southeast",10
1.43,14.8105687280861,"conventional",2016,"Southeast",10
1.24,14.9889320124162,"conventional",2016,"Southeast",10
1.37,14.8750854844026,"conventional",2016,"Southeast",10
1.38,14.949154908596,"conventional",2016,"Southeast",10
1.32,14.9991278218657,"conventional",2016,"Southeast",9
1.11,15.0404633021642,"conventional",2016,"Southeast",9
1.08,15.0485676082584,"conventional",2016,"Southeast",9
0.96,15.3850187984732,"conventional",2016,"Southeast",9
1.11,15.0908812996861,"conventional",2016,"Southeast",8
1.11,15.1283985788061,"conventional",2016,"Southeast",8
1.09,15.2578734529707,"conventional",2016,"Southeast",8
1.18,15.0449559087019,"conventional",2016,"Southeast",8
1.18,15.0182170428461,"conventional",2016,"Southeast",7
1.17,15.0339005523518,"conventional",2016,"Southeast",7
1.15,15.0416798015427,"conventional",2016,"Southeast",7
1.1,15.1093811780046,"conventional",2016,"Southeast",7
0.91,15.5079693690093,"conventional",2016,"Southeast",7
1.09,15.1018105935284,"conventional",2016,"Southeast",6
0.94,15.3557147284759,"conventional",2016,"Southeast",6
1.07,15.0374367425473,"conventional",2016,"Southeast",6
0.91,15.3336554617465,"conventional",2016,"Southeast",6
0.92,15.3902520573869,"conventional",2016,"Southeast",5
1.05,15.044000760507,"conventional",2016,"Southeast",5
0.82,15.4253700295298,"conventional",2016,"Southeast",5
0.86,15.3527102083238,"conventional",2016,"Southeast",5
0.75,15.6741860541967,"conventional",2016,"Southeast",5
0.84,15.4373651711207,"conventional",2016,"Southeast",4
1.01,15.1165919957251,"conventional",2016,"Southeast",4
0.86,15.3826489932714,"conventional",2016,"Southeast",4
1.04,15.0703377316643,"conventional",2016,"Southeast",4
1.05,14.9917786062723,"conventional",2016,"Southeast",3
1.05,15.0107674750579,"conventional",2016,"Southeast",3
0.88,15.3606249768074,"conventional",2016,"Southeast",3
1.07,14.966473999457,"conventional",2016,"Southeast",3
0.84,15.3715595543604,"conventional",2016,"Southeast",2
1.04,14.9367945861132,"conventional",2016,"Southeast",2
0.98,14.9893367543948,"conventional",2016,"Southeast",2
0.62,15.7393539777779,"conventional",2016,"Southeast",2
1.02,15.0149075682945,"conventional",2016,"Southeast",1
0.9,15.1754226704249,"conventional",2016,"Southeast",1
1.09,14.8849741820729,"conventional",2016,"Southeast",1
0.93,15.2343199154361,"conventional",2016,"Southeast",1
1.06,15.0034934157607,"conventional",2016,"Southeast",1
1.15,11.1427450166027,"conventional",2016,"Spokane",12
0.97,11.2693691077387,"conventional",2016,"Spokane",12
0.96,11.4233195250112,"conventional",2016,"Spokane",12
1.4,10.9940159208562,"conventional",2016,"Spokane",12
1.49,10.8151315048333,"conventional",2016,"Spokane",11
1.14,11.3025045120833,"conventional",2016,"Spokane",11
1.07,11.5075783948365,"conventional",2016,"Spokane",11
1.48,11.0247037699474,"conventional",2016,"Spokane",11
1.39,10.8455715593422,"conventional",2016,"Spokane",10
1.23,11.2833105192796,"conventional",2016,"Spokane",10
1.33,11.139775841398,"conventional",2016,"Spokane",10
1.19,11.2417452842579,"conventional",2016,"Spokane",10
0.87,11.7874563382513,"conventional",2016,"Spokane",10
1.09,11.3720483009665,"conventional",2016,"Spokane",9
1.05,11.2219626835397,"conventional",2016,"Spokane",9
0.98,11.3278263342869,"conventional",2016,"Spokane",9
1.12,11.3335816702389,"conventional",2016,"Spokane",9
1.12,11.3342046975461,"conventional",2016,"Spokane",8
1.09,11.3765950730852,"conventional",2016,"Spokane",8
1.14,11.3378507462998,"conventional",2016,"Spokane",8
1.16,11.4024087902529,"conventional",2016,"Spokane",8
1.14,11.3374870846713,"conventional",2016,"Spokane",7
1.08,11.3220490595847,"conventional",2016,"Spokane",7
0.98,11.433805523084,"conventional",2016,"Spokane",7
1.06,11.4159377989723,"conventional",2016,"Spokane",7
1.09,11.4862886336108,"conventional",2016,"Spokane",7
1.02,11.410979335877,"conventional",2016,"Spokane",6
0.96,11.4247584022512,"conventional",2016,"Spokane",6
0.99,11.4491994136896,"conventional",2016,"Spokane",6
0.87,11.7435627877103,"conventional",2016,"Spokane",6
0.87,11.6046866271826,"conventional",2016,"Spokane",5
0.89,11.518495423908,"conventional",2016,"Spokane",5
0.85,11.6262510252723,"conventional",2016,"Spokane",5
0.84,11.7551595469627,"conventional",2016,"Spokane",5
0.86,11.6643907423297,"conventional",2016,"Spokane",5
0.95,11.4686236729714,"conventional",2016,"Spokane",4
0.82,11.7885890539147,"conventional",2016,"Spokane",4
0.96,11.5521941577417,"conventional",2016,"Spokane",4
0.92,11.4968412039736,"conventional",2016,"Spokane",4
0.81,11.6138763424487,"conventional",2016,"Spokane",3
1.02,11.3321654084,"conventional",2016,"Spokane",3
0.93,11.4567469943585,"conventional",2016,"Spokane",3
0.91,11.5315059732341,"conventional",2016,"Spokane",3
0.95,11.4360707701791,"conventional",2016,"Spokane",2
0.82,11.6269795121387,"conventional",2016,"Spokane",2
0.95,11.3099820109701,"conventional",2016,"Spokane",2
0.74,11.9494921328773,"conventional",2016,"Spokane",2
1,11.3856253603392,"conventional",2016,"Spokane",1
0.97,11.4024795963513,"conventional",2016,"Spokane",1
0.98,11.5204993108523,"conventional",2016,"Spokane",1
0.88,11.6227735464258,"conventional",2016,"Spokane",1
0.9,11.6356328007792,"conventional",2016,"Spokane",1
1.02,11.7908637454882,"conventional",2016,"StLouis",12
0.97,11.8342189420091,"conventional",2016,"StLouis",12
1.11,11.6748626652964,"conventional",2016,"StLouis",12
1.1,11.6799847265431,"conventional",2016,"StLouis",12
1.16,11.5172176403922,"conventional",2016,"StLouis",11
1.29,11.5122931651108,"conventional",2016,"StLouis",11
1.34,11.7605684394832,"conventional",2016,"StLouis",11
1.25,11.8472793881203,"conventional",2016,"StLouis",11
1.01,11.767353862036,"conventional",2016,"StLouis",10
0.95,12.1249330865351,"conventional",2016,"StLouis",10
1.29,11.7297054516877,"conventional",2016,"StLouis",10
1.3,11.7409025160809,"conventional",2016,"StLouis",10
1.16,11.8496574535673,"conventional",2016,"StLouis",10
1.06,12.0191021390965,"conventional",2016,"StLouis",9
1.17,11.9017458822479,"conventional",2016,"StLouis",9
1.05,12.1155025985244,"conventional",2016,"StLouis",9
1.16,11.9280905755723,"conventional",2016,"StLouis",9
1.15,11.7995679222093,"conventional",2016,"StLouis",8
1.03,12.1230524386688,"conventional",2016,"StLouis",8
0.91,12.3490278752363,"conventional",2016,"StLouis",8
0.85,12.4988031531613,"conventional",2016,"StLouis",8
1.03,12.2750350232189,"conventional",2016,"StLouis",7
0.94,12.4519125548291,"conventional",2016,"StLouis",7
0.88,12.4751197606937,"conventional",2016,"StLouis",7
0.74,12.6598641912556,"conventional",2016,"StLouis",7
0.76,12.7603642565849,"conventional",2016,"StLouis",7
0.97,12.3754169441118,"conventional",2016,"StLouis",6
0.95,12.4466982513401,"conventional",2016,"StLouis",6
0.92,12.4346238292094,"conventional",2016,"StLouis",6
0.83,12.5572735240743,"conventional",2016,"StLouis",6
0.8,12.4110034673905,"conventional",2016,"StLouis",5
0.81,12.5403939992317,"conventional",2016,"StLouis",5
0.75,12.5797370281639,"conventional",2016,"StLouis",5
0.85,12.4813133060862,"conventional",2016,"StLouis",5
0.79,12.4536607786777,"conventional",2016,"StLouis",5
0.8,12.3601943820814,"conventional",2016,"StLouis",4
0.91,12.1920074933999,"conventional",2016,"StLouis",4
0.87,12.2957351800938,"conventional",2016,"StLouis",4
0.94,12.0978788421229,"conventional",2016,"StLouis",4
0.97,11.9605606505264,"conventional",2016,"StLouis",3
0.88,12.1852992141562,"conventional",2016,"StLouis",3
0.89,12.0587594037234,"conventional",2016,"StLouis",3
0.96,12.1312205350357,"conventional",2016,"StLouis",3
0.98,12.0627147303879,"conventional",2016,"StLouis",2
1,12.2421380011593,"conventional",2016,"StLouis",2
0.98,12.0141660385599,"conventional",2016,"StLouis",2
0.87,12.5112070855802,"conventional",2016,"StLouis",2
1.01,12.2988786014726,"conventional",2016,"StLouis",1
1.1,12.0294903476369,"conventional",2016,"StLouis",1
1.15,12.0299033844934,"conventional",2016,"StLouis",1
1.01,12.2943891080251,"conventional",2016,"StLouis",1
1,12.271127158521,"conventional",2016,"StLouis",1
1.46,10.7373101711505,"conventional",2016,"Syracuse",12
1.42,10.6462700162423,"conventional",2016,"Syracuse",12
1.5,10.6434517614365,"conventional",2016,"Syracuse",12
1.64,10.8363869930448,"conventional",2016,"Syracuse",12
1.55,10.4271489442353,"conventional",2016,"Syracuse",11
1.61,10.5611365626752,"conventional",2016,"Syracuse",11
1.62,10.5784060964265,"conventional",2016,"Syracuse",11
1.59,10.5680999613563,"conventional",2016,"Syracuse",11
1.56,10.4254216481322,"conventional",2016,"Syracuse",10
1.38,10.9408295735033,"conventional",2016,"Syracuse",10
1.36,10.9161713322468,"conventional",2016,"Syracuse",10
1.23,11.1505145302164,"conventional",2016,"Syracuse",10
1.43,10.8930750276068,"conventional",2016,"Syracuse",10
1.54,11.0244849154258,"conventional",2016,"Syracuse",9
1.46,10.9318248982147,"conventional",2016,"Syracuse",9
1.35,11.0186183234248,"conventional",2016,"Syracuse",9
1.53,10.8551241925009,"conventional",2016,"Syracuse",9
1.38,11.1804946707081,"conventional",2016,"Syracuse",8
1.44,10.9768497232366,"conventional",2016,"Syracuse",8
1.35,11.0057315718133,"conventional",2016,"Syracuse",8
1.53,11.0108882761956,"conventional",2016,"Syracuse",8
1.6,11.1319146483733,"conventional",2016,"Syracuse",7
1.5,10.9500710132203,"conventional",2016,"Syracuse",7
1.31,11.111153478884,"conventional",2016,"Syracuse",7
1.29,11.3432307332291,"conventional",2016,"Syracuse",7
1.37,11.3528912108144,"conventional",2016,"Syracuse",7
1.43,11.3426882376615,"conventional",2016,"Syracuse",6
1.35,11.2672516271776,"conventional",2016,"Syracuse",6
1.29,11.285714904575,"conventional",2016,"Syracuse",6
1.31,11.290046503649,"conventional",2016,"Syracuse",6
1.36,11.3166648087523,"conventional",2016,"Syracuse",5
1.27,11.1932997848877,"conventional",2016,"Syracuse",5
1.23,11.1766971985859,"conventional",2016,"Syracuse",5
1.23,11.3577883988239,"conventional",2016,"Syracuse",5
1.31,11.331567723557,"conventional",2016,"Syracuse",5
1.22,11.1393223300108,"conventional",2016,"Syracuse",4
1.21,11.1640640585443,"conventional",2016,"Syracuse",4
1.28,11.04927521023,"conventional",2016,"Syracuse",4
1.03,10.9830592135126,"conventional",2016,"Syracuse",4
1.29,11.1904234882516,"conventional",2016,"Syracuse",3
1.24,11.1922589374225,"conventional",2016,"Syracuse",3
1.18,11.1736686550207,"conventional",2016,"Syracuse",3
1.36,11.0801817046016,"conventional",2016,"Syracuse",3
1.27,11.0719795415644,"conventional",2016,"Syracuse",2
1.34,11.0882634700681,"conventional",2016,"Syracuse",2
1.28,11.0939453897354,"conventional",2016,"Syracuse",2
1.28,11.4179683128443,"conventional",2016,"Syracuse",2
1.2,11.1588299058422,"conventional",2016,"Syracuse",1
1.32,11.0711038459625,"conventional",2016,"Syracuse",1
1.37,11.1582626382224,"conventional",2016,"Syracuse",1
1.36,10.9627131009359,"conventional",2016,"Syracuse",1
1.34,11.1448533912121,"conventional",2016,"Syracuse",1
0.93,13.0068346064829,"conventional",2016,"Tampa",12
0.93,12.9309535672616,"conventional",2016,"Tampa",12
1.22,12.5768469595583,"conventional",2016,"Tampa",12
0.96,13.1239652337471,"conventional",2016,"Tampa",12
1.45,12.4897341212041,"conventional",2016,"Tampa",11
1.47,12.5411193308215,"conventional",2016,"Tampa",11
1.38,12.687779956225,"conventional",2016,"Tampa",11
1.46,12.5579062189244,"conventional",2016,"Tampa",11
1.52,12.4887601785089,"conventional",2016,"Tampa",10
1.53,12.5490307675354,"conventional",2016,"Tampa",10
1.26,12.8243758523845,"conventional",2016,"Tampa",10
1.45,12.7289535811413,"conventional",2016,"Tampa",10
1.45,12.6864297112523,"conventional",2016,"Tampa",10
1.37,12.7656367749885,"conventional",2016,"Tampa",9
1.14,12.7511381757234,"conventional",2016,"Tampa",9
1.16,12.7323526625925,"conventional",2016,"Tampa",9
0.95,13.2369361634969,"conventional",2016,"Tampa",9
1.14,12.8448262571298,"conventional",2016,"Tampa",8
1.14,12.8740535450866,"conventional",2016,"Tampa",8
1.14,13.0216181504533,"conventional",2016,"Tampa",8
1.21,12.8017239418733,"conventional",2016,"Tampa",8
1.25,12.7077070491455,"conventional",2016,"Tampa",7
1.22,12.7766826040526,"conventional",2016,"Tampa",7
1.17,12.8380913507983,"conventional",2016,"Tampa",7
1.15,12.7920594416398,"conventional",2016,"Tampa",7
0.93,13.3262893197058,"conventional",2016,"Tampa",7
1.16,12.7971538220089,"conventional",2016,"Tampa",6
0.98,13.1169016090655,"conventional",2016,"Tampa",6
1.23,12.6477878408997,"conventional",2016,"Tampa",6
0.97,13.0919217986302,"conventional",2016,"Tampa",6
0.96,13.1852123846167,"conventional",2016,"Tampa",5
1.18,12.698495848653,"conventional",2016,"Tampa",5
0.86,13.1656922558637,"conventional",2016,"Tampa",5
0.92,13.1095508666192,"conventional",2016,"Tampa",5
0.75,13.5167417204959,"conventional",2016,"Tampa",5
0.86,13.2465680081911,"conventional",2016,"Tampa",4
1.06,12.8685795970674,"conventional",2016,"Tampa",4
0.85,13.2165303767541,"conventional",2016,"Tampa",4
1.04,12.9055804046537,"conventional",2016,"Tampa",4
1.08,12.744810366949,"conventional",2016,"Tampa",3
1.1,12.6956904039153,"conventional",2016,"Tampa",3
0.86,13.1753799311272,"conventional",2016,"Tampa",3
1.08,12.7129007598916,"conventional",2016,"Tampa",3
0.82,13.2522595079632,"conventional",2016,"Tampa",2
1.05,12.6823128182974,"conventional",2016,"Tampa",2
1,12.7064996000544,"conventional",2016,"Tampa",2
0.56,13.6201702153406,"conventional",2016,"Tampa",2
0.98,12.8771603961294,"conventional",2016,"Tampa",1
0.81,13.1294068339238,"conventional",2016,"Tampa",1
1.05,12.6256884256122,"conventional",2016,"Tampa",1
0.85,13.1603646742948,"conventional",2016,"Tampa",1
1.07,12.8361598380503,"conventional",2016,"Tampa",1
1,17.2262575202229,"conventional",2016,"TotalUS",12
0.96,17.202740467391,"conventional",2016,"TotalUS",12
0.98,17.2198213113843,"conventional",2016,"TotalUS",12
1,17.2693392220087,"conventional",2016,"TotalUS",12
1.21,16.947654326102,"conventional",2016,"TotalUS",11
1.27,17.0339746480814,"conventional",2016,"TotalUS",11
1.36,16.9966900188524,"conventional",2016,"TotalUS",11
1.44,16.9305670957604,"conventional",2016,"TotalUS",11
1.43,16.8604965172926,"conventional",2016,"TotalUS",10
1.34,17.0244782570687,"conventional",2016,"TotalUS",10
1.3,17.1371975531892,"conventional",2016,"TotalUS",10
1.27,17.1778835312407,"conventional",2016,"TotalUS",10
1.23,17.2037920369722,"conventional",2016,"TotalUS",10
1.22,17.2268271964748,"conventional",2016,"TotalUS",9
1.15,17.2606003343599,"conventional",2016,"TotalUS",9
1.08,17.3455917098078,"conventional",2016,"TotalUS",9
1.04,17.429954541572,"conventional",2016,"TotalUS",9
1.09,17.3416927522688,"conventional",2016,"TotalUS",8
1.1,17.3298015889813,"conventional",2016,"TotalUS",8
1.12,17.3531653934055,"conventional",2016,"TotalUS",8
1.15,17.336560390787,"conventional",2016,"TotalUS",8
1.23,17.2559798123685,"conventional",2016,"TotalUS",7
1.2,17.2917963361737,"conventional",2016,"TotalUS",7
1.15,17.3015431335854,"conventional",2016,"TotalUS",7
1.1,17.386944950146,"conventional",2016,"TotalUS",7
1.06,17.5042197985927,"conventional",2016,"TotalUS",7
1.04,17.4160239849643,"conventional",2016,"TotalUS",6
1.02,17.4659075220112,"conventional",2016,"TotalUS",6
1.04,17.387317455222,"conventional",2016,"TotalUS",6
0.97,17.5101550037841,"conventional",2016,"TotalUS",6
0.94,17.5048669293351,"conventional",2016,"TotalUS",5
0.93,17.4252938138857,"conventional",2016,"TotalUS",5
0.89,17.5022628197079,"conventional",2016,"TotalUS",5
0.82,17.6511823074195,"conventional",2016,"TotalUS",5
0.84,17.5736271929859,"conventional",2016,"TotalUS",5
0.87,17.4945341345892,"conventional",2016,"TotalUS",4
0.9,17.4389948892288,"conventional",2016,"TotalUS",4
0.9,17.4151225116823,"conventional",2016,"TotalUS",4
0.94,17.3320719495757,"conventional",2016,"TotalUS",4
0.94,17.3970887788902,"conventional",2016,"TotalUS",3
0.93,17.4083055015072,"conventional",2016,"TotalUS",3
0.93,17.409379146325,"conventional",2016,"TotalUS",3
0.95,17.3727001239858,"conventional",2016,"TotalUS",3
0.91,17.421057958433,"conventional",2016,"TotalUS",2
0.94,17.3060835513316,"conventional",2016,"TotalUS",2
0.88,17.4121773461706,"conventional",2016,"TotalUS",2
0.76,17.7722909188998,"conventional",2016,"TotalUS",2
0.93,17.3628626199133,"conventional",2016,"TotalUS",1
0.95,17.3055452522194,"conventional",2016,"TotalUS",1
0.94,17.3543327556251,"conventional",2016,"TotalUS",1
0.93,17.3783828700071,"conventional",2016,"TotalUS",1
0.86,17.4568290606671,"conventional",2016,"TotalUS",1
0.92,15.5594943247825,"conventional",2016,"West",12
0.88,15.5415637987721,"conventional",2016,"West",12
0.84,15.7099529131974,"conventional",2016,"West",12
0.93,15.5937690460511,"conventional",2016,"West",12
1.09,15.2476280621871,"conventional",2016,"West",11
1.1,15.41376209758,"conventional",2016,"West",11
1.18,15.3973934848745,"conventional",2016,"West",11
1.26,15.2614192307091,"conventional",2016,"West",11
1.26,15.1642187305674,"conventional",2016,"West",10
1.17,15.37576331443,"conventional",2016,"West",10
1.15,15.4847692755937,"conventional",2016,"West",10
1.13,15.4972325266569,"conventional",2016,"West",10
1.03,15.62044838822,"conventional",2016,"West",10
1.08,15.4903876464495,"conventional",2016,"West",9
1.04,15.5155434858118,"conventional",2016,"West",9
0.96,15.623436238644,"conventional",2016,"West",9
0.92,15.7141356186551,"conventional",2016,"West",9
0.96,15.6261234917577,"conventional",2016,"West",8
0.93,15.654498796829,"conventional",2016,"West",8
1,15.6282266321909,"conventional",2016,"West",8
0.95,15.7020914875928,"conventional",2016,"West",8
1.1,15.5136561360432,"conventional",2016,"West",7
1.08,15.5303978057116,"conventional",2016,"West",7
1.02,15.571191004823,"conventional",2016,"West",7
1.01,15.6853675688719,"conventional",2016,"West",7
0.97,15.7350252680501,"conventional",2016,"West",7
0.87,15.7415455014611,"conventional",2016,"West",6
0.86,15.7563869043814,"conventional",2016,"West",6
0.92,15.6426445921733,"conventional",2016,"West",6
0.82,15.8485717197359,"conventional",2016,"West",6
0.79,15.8394576757517,"conventional",2016,"West",5
0.83,15.7089413742281,"conventional",2016,"West",5
0.77,15.828629057863,"conventional",2016,"West",5
0.75,15.9796224034591,"conventional",2016,"West",5
0.79,15.7837840361119,"conventional",2016,"West",5
0.78,15.7244870953119,"conventional",2016,"West",4
0.77,15.8426688390859,"conventional",2016,"West",4
0.79,15.8000710020209,"conventional",2016,"West",4
0.79,15.7094873567121,"conventional",2016,"West",4
0.78,15.772982895134,"conventional",2016,"West",3
0.78,15.7525674350629,"conventional",2016,"West",3
0.81,15.7214152302484,"conventional",2016,"West",3
0.8,15.7475099712485,"conventional",2016,"West",3
0.78,15.7887443849367,"conventional",2016,"West",2
0.77,15.7682020033956,"conventional",2016,"West",2
0.78,15.7287104361275,"conventional",2016,"West",2
0.69,16.0895361677511,"conventional",2016,"West",2
0.85,15.6611203402029,"conventional",2016,"West",1
0.78,15.6267643095695,"conventional",2016,"West",1
0.81,15.7925840963957,"conventional",2016,"West",1
0.77,15.8221473646386,"conventional",2016,"West",1
0.73,15.8577327095073,"conventional",2016,"West",1
0.73,13.6739455420285,"conventional",2016,"WestTexNewMexico",12
0.76,13.5807950465416,"conventional",2016,"WestTexNewMexico",12
0.79,13.5625001752224,"conventional",2016,"WestTexNewMexico",12
0.85,13.4576599374743,"conventional",2016,"WestTexNewMexico",12
0.8,13.4212680354064,"conventional",2016,"WestTexNewMexico",11
0.99,13.4151186742634,"conventional",2016,"WestTexNewMexico",11
0.96,13.4456441016424,"conventional",2016,"WestTexNewMexico",11
0.99,13.3748896533234,"conventional",2016,"WestTexNewMexico",11
1.11,13.0699894361704,"conventional",2016,"WestTexNewMexico",10
1,13.3381122956858,"conventional",2016,"WestTexNewMexico",10
0.87,13.7131803573715,"conventional",2016,"WestTexNewMexico",10
1.05,13.5046774497484,"conventional",2016,"WestTexNewMexico",10
1.14,13.313050511643,"conventional",2016,"WestTexNewMexico",10
1.07,13.3023977205181,"conventional",2016,"WestTexNewMexico",9
0.95,13.5277451353723,"conventional",2016,"WestTexNewMexico",9
0.73,13.8274839005546,"conventional",2016,"WestTexNewMexico",9
0.88,13.6682222861942,"conventional",2016,"WestTexNewMexico",9
0.93,13.5788125587628,"conventional",2016,"WestTexNewMexico",8
0.92,13.6023403694162,"conventional",2016,"WestTexNewMexico",8
0.93,13.5911072635068,"conventional",2016,"WestTexNewMexico",8
0.95,13.6128256442146,"conventional",2016,"WestTexNewMexico",8
1.06,13.4705515705339,"conventional",2016,"WestTexNewMexico",7
1.03,13.58986376365,"conventional",2016,"WestTexNewMexico",7
